path,composition,mixed,first_sender_family,task_order,replicate_id,round,sender_family,receiver_family,sent,received,returned,return_proportion,zero_receipt,sender_payoff,receiver_payoff,balance_Agent_1,balance_Agent_2,family_Agent_1,family_Agent_2,total_balance
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_000_neutral_rep01.json,Gemini+GPT,True,GPT,game,1,7,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,42.59,22.41,GPT,Gemini,65.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_000_neutral_rep01.json,Gemini+GPT,True,GPT,game,1,8,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,42.59,27.41,GPT,Gemini,70.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_000_neutral_rep01.json,Gemini+GPT,True,GPT,game,1,9,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,47.59,27.41,GPT,Gemini,75.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_000_neutral_rep01.json,Gemini+GPT,True,GPT,game,1,10,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,47.59,32.41,GPT,Gemini,80.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,1,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,Gemini,5.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,2,Gemini,GPT,5.0,15.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,GPT,Gemini,20.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,3,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,25.0,0.0,GPT,Gemini,25.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,4,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,25.0,5.0,GPT,Gemini,30.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,5,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,30.0,5.0,GPT,Gemini,35.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,6,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,30.0,10.0,GPT,Gemini,40.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,7,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,35.0,10.0,GPT,Gemini,45.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,8,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,35.0,15.0,GPT,Gemini,50.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,9,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,40.0,15.0,GPT,Gemini,55.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_001_neutral_rep03.json,Gemini+GPT,True,GPT,game,3,10,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,40.0,20.0,GPT,Gemini,60.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,1,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,Gemini,5.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,2,Gemini,GPT,5.0,15.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,GPT,Gemini,20.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,3,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,25.0,0.0,GPT,Gemini,25.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,4,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,25.0,5.0,GPT,Gemini,30.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,5,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,30.0,5.0,GPT,Gemini,35.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,6,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,30.0,10.0,GPT,Gemini,40.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,7,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,35.0,10.0,GPT,Gemini,45.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,8,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,35.0,15.0,GPT,Gemini,50.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,9,GPT,Gemini,0.0,0.0,0.0,,1.0,5.0,0.0,40.0,15.0,GPT,Gemini,55.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_gemini_n3_002_neutral_rep05.json,Gemini+GPT,True,GPT,game,5,10,Gemini,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,40.0,20.0,GPT,Gemini,60.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,1,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,Sonnet,5.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,2,Sonnet,GPT,2.0,6.0,0.0,0.0,0.0,3.0,6.0,11.0,3.0,GPT,Sonnet,14.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,3,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,16.0,3.0,GPT,Sonnet,19.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,4,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,16.0,8.0,GPT,Sonnet,24.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,5,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,21.0,8.0,GPT,Sonnet,29.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,6,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,21.0,13.0,GPT,Sonnet,34.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,7,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,26.0,13.0,GPT,Sonnet,39.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,8,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,26.0,18.0,GPT,Sonnet,44.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,9,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,31.0,18.0,GPT,Sonnet,49.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_000_neutral_rep01.json,Sonnet+GPT,True,GPT,game,1,10,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,31.0,23.0,GPT,Sonnet,54.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,1,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,Sonnet,5.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,2,Sonnet,GPT,2.0,6.0,0.04,0.006666666666666667,0.0,3.04,5.96,10.96,3.04,GPT,Sonnet,14.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,3,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,15.96,3.04,GPT,Sonnet,19.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,4,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,15.96,8.04,GPT,Sonnet,24.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,5,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,20.96,8.04,GPT,Sonnet,29.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,6,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,20.96,13.04,GPT,Sonnet,34.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,7,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,25.96,13.04,GPT,Sonnet,39.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,8,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,25.96,18.04,GPT,Sonnet,44.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,9,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,30.96,18.04,GPT,Sonnet,49.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_001_neutral_rep03.json,Sonnet+GPT,True,GPT,game,3,10,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,30.96,23.04,GPT,Sonnet,54.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,1,GPT,Sonnet,5.0,15.0,6.66,0.444,0.0,6.66,8.34,6.66,8.34,GPT,Sonnet,15.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,2,Sonnet,GPT,4.0,12.0,5.02,0.4183333333333333,0.0,6.02,6.98,13.64,14.36,GPT,Sonnet,28.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,3,GPT,Sonnet,5.0,15.0,7.2,0.48000000000000004,0.0,7.2,7.8,20.84,22.16,GPT,Sonnet,43.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,4,Sonnet,GPT,4.5,13.5,0.0,0.0,0.0,0.5,13.5,34.34,22.66,GPT,Sonnet,57.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,5,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,39.34,22.66,GPT,Sonnet,62.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,6,Sonnet,GPT,2.5,7.5,0.0,0.0,0.0,2.5,7.5,46.84,25.16,GPT,Sonnet,72.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,7,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,51.84,25.16,GPT,Sonnet,77.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,8,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,51.84,30.16,GPT,Sonnet,82.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,9,GPT,Sonnet,0.0,0.0,0.0,,1.0,5.0,0.0,56.84,30.16,GPT,Sonnet,87.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_gpt_sonnet_n3/gpt-5-nano+claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_gpt_sonnet_n3_002_neutral_rep05.json,Sonnet+GPT,True,GPT,game,5,10,Sonnet,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,56.84,35.16,GPT,Sonnet,92.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,1,Gemini,GPT,5.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,Gemini,GPT,15.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,2,GPT,Gemini,3.0,9.0,3.1,0.34444444444444444,0.0,5.1,5.9,5.9,20.1,Gemini,GPT,26.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,3,Gemini,GPT,5.0,15.0,7.15,0.4766666666666667,0.0,7.15,7.85,13.05,27.950000000000003,Gemini,GPT,41.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,4,GPT,Gemini,5.0,15.0,7.22,0.48133333333333334,0.0,7.22,7.78,20.830000000000002,35.17,Gemini,GPT,56.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,5,Gemini,GPT,5.0,15.0,6.915,0.461,0.0,6.915,8.085,27.745,43.255,Gemini,GPT,71.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,6,GPT,Gemini,5.0,15.0,7.32,0.48800000000000004,0.0,7.32,7.68,35.425,50.575,Gemini,GPT,86.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,7,Gemini,GPT,5.0,15.0,6.78,0.452,0.0,6.78,8.219999999999999,42.205,58.795,Gemini,GPT,101.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,8,GPT,Gemini,5.0,15.0,6.39,0.426,0.0,6.39,8.61,50.815,65.185,Gemini,GPT,116.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,9,Gemini,GPT,5.0,15.0,7.17,0.478,0.0,7.17,7.83,57.985,73.015,Gemini,GPT,131.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,0,10,GPT,Gemini,5.0,15.0,6.795,0.453,0.0,6.795,8.205,66.19,79.81,Gemini,GPT,146.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,2,1,Gemini,GPT,5.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,Gemini,GPT,15.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,2,2,GPT,Gemini,3.0,9.0,4.02,0.4466666666666666,0.0,6.02,4.98,4.98,21.02,Gemini,GPT,26.0
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_myth_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_game_myth_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,True,Gemini,game_myth,2,3,Gemini,GPT,5.0,15.0,6.225,0.415,0.0,6.225,8.775,11.205,29.795,Gemini,GPT,41.0
