metric,model,num_agents,treatment,agent_scope,task_order,round,mean,std,n_runs
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game,6,0.3785,0.0628,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game,7,0.3568,0.0562,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game,8,0.3801,0.052,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game,9,0.388,0.065,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game,10,0.3665,0.0515,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,1,0.2493,0.0917,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,2,0.3667,0.0432,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,3,0.3954,0.0524,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,4,0.4363,0.0273,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,5,0.419,0.0576,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,6,0.4377,0.0644,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,7,0.4672,0.0289,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,8,0.4726,0.0663,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,9,0.4482,0.0605,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,game_myth,10,0.4106,0.091,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,1,0.3047,0.1053,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,2,0.4271,0.0508,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,3,0.4415,0.1089,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,4,0.4777,0.0294,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,5,0.4153,0.0719,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,6,0.457,0.0432,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,7,0.4427,0.0501,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,8,0.4822,0.0192,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,9,0.4792,0.1035,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,all,myth_game,10,0.4779,0.0897,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,1,0.0,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,2,0.0,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,3,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,4,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,5,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,6,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,7,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,8,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game,10,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,1,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,2,0.1242,0.1756,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,3,0.09,0.1015,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,4,0.1041,0.1803,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,5,0.3492,0.0586,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,6,0.2926,0.0692,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,7,0.2653,0.1159,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,8,0.1797,0.2112,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,9,0.1896,0.1579,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,game_myth,10,0.01,0.0141,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,1,0.2811,0.0523,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,2,0.2072,0.1997,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,3,0.1842,0.1595,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,4,0.0,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,5,0.4613,nan,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,6,0.2743,0.2307,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,7,0.1938,0.274,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,8,0.2162,0.25,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,9,0.4127,0.0691,5
return_ratio,openai/gpt-5-nano,2,random25,ordinary,myth_game,10,0.4617,0.2899,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,1,0.0,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,2,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,3,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,4,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,5,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,6,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,7,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,8,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game,10,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,1,0.335,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,2,0.2627,0.0558,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,3,0.2859,0.1622,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,4,0.17,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,5,0.3963,0.0928,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,6,0.467,0.0127,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,7,0.3734,0.1248,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,8,0.2921,0.255,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,9,0.4038,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,game_myth,10,0.43,0.0198,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,1,0.2875,0.0407,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,2,0.2665,0.0193,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,3,0.3135,0.062,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,4,0.2622,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,5,0.3813,0.0799,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,6,0.33,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,7,0.4033,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,8,0.4051,0.0072,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,9,0.4633,nan,5
return_ratio,openai/gpt-5-nano,8,defectors25,ordinary,myth_game,10,0.4107,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,1,0.448,0.0371,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,2,0.2741,0.2503,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,3,0.3207,0.2146,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,4,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,5,0.2223,0.3144,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,6,0.2467,0.3488,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,7,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,8,0.4667,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,9,0.4667,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game,10,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,1,0.445,0.0358,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,2,0.2743,0.2505,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,3,0.2763,0.2393,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,4,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,5,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,6,0.2467,0.3488,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,7,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,8,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,9,0.25,0.3536,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,game_myth,10,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,1,0.4482,0.0368,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,2,0.2768,0.2528,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,3,0.2764,0.2394,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,4,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,5,0.4713,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,6,0.3064,0.2675,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,7,0.41,nan,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,8,0.1835,0.2513,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,9,0.448,0.0156,5
return_ratio,google/gemini-3.7-flash,2,random25,ordinary,myth_game,10,0.221,0.3125,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,1,0.437,0.0259,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,2,0.4518,0.0179,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,3,0.4583,0.014,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,4,0.4369,0.0114,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,5,0.4391,0.014,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,6,0.4549,0.0249,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,7,0.4417,0.0152,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,8,0.446,0.019,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,9,0.4612,0.0202,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game,10,0.434,0.025,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,1,0.4356,0.0225,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,2,0.4536,0.0169,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,3,0.4618,0.0132,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,4,0.4389,0.0125,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,5,0.4393,0.014,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,6,0.4573,0.0265,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,7,0.4419,0.0152,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,8,0.446,0.0191,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,9,0.4628,0.0204,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,game_myth,10,0.4389,0.0183,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,1,0.4401,0.0241,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,2,0.4536,0.0168,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,3,0.4601,0.0126,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,4,0.4389,0.0125,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,5,0.4393,0.0141,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,6,0.457,0.0261,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,7,0.4418,0.0153,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,8,0.446,0.019,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,9,0.4614,0.0201,5
return_ratio,google/gemini-3.7-flash,8,defectors25,ordinary,myth_game,10,0.4341,0.0249,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,1,0.3819,0.0474,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,2,0.2222,0.2041,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,3,0.25,0.1667,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,4,0.1111,0.2222,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,5,0.1833,0.2593,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,6,0.5111,0.0629,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,7,0.2333,0.33,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,8,0.0,0.0,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,9,0.25,0.3536,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game,10,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,1,0.3925,0.0459,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,2,0.2467,0.2261,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,3,0.2204,0.1909,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,4,0.0,0.0,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,5,0.487,0.1362,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,6,0.5181,0.0325,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,7,0.5333,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,8,0.3578,0.3295,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,9,0.525,0.0675,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,game_myth,10,0.2778,0.3928,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,1,0.4572,0.0567,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,2,0.2845,0.2611,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,3,0.35,0.2349,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,4,0.119,0.2381,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,5,0.4889,0.0459,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,6,0.5162,0.0945,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,7,0.4618,0.1424,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,8,0.2889,0.2647,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,9,0.5556,0.1273,5
return_ratio,anthropic/claude-sonnet-4.5,2,random25,ordinary,myth_game,10,0.3,0.4243,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,1,0.3929,0.0435,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,2,0.394,0.0332,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,3,0.4059,0.0414,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,4,0.38,0.0375,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,5,0.3758,0.0433,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,6,0.3899,0.0521,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,7,0.3762,0.0258,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,8,0.3801,0.052,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,9,0.4001,0.0487,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game,10,0.3665,0.0515,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,1,0.3677,0.0467,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,2,0.4093,0.0411,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,3,0.4519,0.0316,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,4,0.4363,0.0273,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,5,0.442,0.0359,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,6,0.4757,0.0411,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,7,0.4672,0.0289,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,8,0.479,0.0666,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,9,0.4819,0.0669,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,game_myth,10,0.4454,0.0829,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,1,0.4505,0.0387,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,2,0.4821,0.0472,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,3,0.5124,0.0904,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,4,0.4777,0.0294,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,5,0.4333,0.0477,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,6,0.4759,0.0331,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,7,0.4579,0.0368,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,8,0.4822,0.0192,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,9,0.5105,0.0751,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors25,ordinary,myth_game,10,0.4779,0.0897,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,1,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,2,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,3,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,4,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,5,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,6,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,7,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,8,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game,10,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,1,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,2,0.0,0.0,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,3,0.095,0.1344,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,4,0.0,0.0,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,5,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,6,0.4167,0.1179,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,7,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,8,0.2267,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,9,0.1483,0.2098,5
return_ratio,openai/gpt-5-nano,2,random50,all,game_myth,10,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,1,0.2016,0.1865,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,2,0.0692,0.1383,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,3,0.0,0.0,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,4,0.0,0.0,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,5,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,6,0.3333,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,7,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,8,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,all,myth_game,10,0.0,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,1,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,2,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,3,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,4,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,5,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,6,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,7,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,8,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game,10,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,1,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,2,0.1978,0.115,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,3,0.0,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,4,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,5,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,6,0.17,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,7,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,8,0.0,0.0,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,9,0.0767,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,game_myth,10,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,1,0.1942,0.1361,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,2,0.263,0.0954,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,3,0.098,0.1697,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,4,0.1427,0.2018,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,5,0.188,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,6,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,7,0.302,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,8,0.2707,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,all,myth_game,10,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,1,0.2809,0.2441,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,2,0.1498,0.2594,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,3,0.207,0.2927,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,4,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,5,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,6,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,7,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,8,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,9,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game,10,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,1,0.2744,0.2379,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,2,0.1498,0.2594,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,3,0.207,0.2927,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,4,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,5,0.1533,0.2168,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,6,0.2467,0.3488,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,7,0.452,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,8,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,9,0.4587,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,game_myth,10,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,1,0.2809,0.2441,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,2,0.1498,0.2594,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,3,0.207,0.2927,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,4,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,5,0.2305,0.326,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,6,0.2467,0.3488,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,7,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,8,0.234,0.3309,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,9,0.2295,0.3246,5
return_ratio,google/gemini-3.7-flash,2,random50,all,myth_game,10,0.0,nan,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,1,0.2139,0.1567,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,2,0.3482,0.1044,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,3,0.2998,0.2345,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,4,0.4438,0.0276,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,5,0.372,0.1137,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,6,0.4667,0.0213,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,7,0.2741,0.1924,5
