path,model,model_id,population,num_agents,condition,condition_label,treatment,treatment_label,replicate_id,defector_count,defector_agent_ids,random_defection_probability,random_defection_seed,noise_seed,pairing_seed,code_commit,config_sha256
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_011_neutral_rep01_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,1,4,Agent_1|Agent_3|Agent_5|Agent_8,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_012_neutral_rep02_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,2,4,Agent_1|Agent_3|Agent_7|Agent_8,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_013_neutral_rep03_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,3,4,Agent_2|Agent_4|Agent_5|Agent_7,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_014_neutral_rep04_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,4,4,Agent_1|Agent_3|Agent_4|Agent_8,0.0,202608254,202608254,202608254,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_000_neutral_rep00_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,0,0,,0.0,202608250,202608250,202608250,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,0,,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,0,,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,3,0,,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,4,0,,0.0,202608254,202608254,202608254,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_005_neutral_rep00_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,2,Agent_7|Agent_8,0.0,202608250,202608250,202608250,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_006_neutral_rep01_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,2,Agent_3|Agent_5,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_007_neutral_rep02_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,2,Agent_1|Agent_8,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_008_neutral_rep03_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,2,Agent_4|Agent_5,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_009_neutral_rep04_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,2,Agent_3|Agent_4,0.0,202608254,202608254,202608254,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_010_neutral_rep00_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,4,Agent_1|Agent_4|Agent_7|Agent_8,0.0,202608250,202608250,202608250,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_011_neutral_rep01_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,1,4,Agent_1|Agent_3|Agent_5|Agent_8,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_012_neutral_rep02_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,2,4,Agent_1|Agent_3|Agent_7|Agent_8,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_013_neutral_rep03_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,3,4,Agent_2|Agent_4|Agent_5|Agent_7,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_014_neutral_rep04_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,4,4,Agent_1|Agent_3|Agent_4|Agent_8,0.0,202608254,202608254,202608254,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,0,0,,0.0,202608250,202608250,202608250,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,0,,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,0,,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,3,0,,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini 3.7 Flash,google/gemini-3.7-flash,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,4,0,,0.0,202608254,202608254,202608254,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_005_neutral_rep00_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,2,Agent_7|Agent_8,0.0,202608250,202608250,202608250,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_006_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,2,Agent_3|Agent_5,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_007_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,2,Agent_1|Agent_8,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_008_neutral_rep03_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,2,Agent_4|Agent_5,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_009_neutral_rep04_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,2,Agent_3|Agent_4,0.0,202608254,202608254,202608254,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_010_neutral_rep00_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,4,Agent_1|Agent_4|Agent_7|Agent_8,0.0,202608250,202608250,202608250,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_011_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,1,4,Agent_1|Agent_3|Agent_5|Agent_8,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_012_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,2,4,Agent_1|Agent_3|Agent_7|Agent_8,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_013_neutral_rep03_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,3,4,Agent_2|Agent_4|Agent_5|Agent_7,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_014_neutral_rep04_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,defectors50,4 of 8 defectors,4,4,Agent_1|Agent_3|Agent_4|Agent_8,0.0,202608254,202608254,202608254,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,0,0,,0.0,202608250,202608250,202608250,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,0,,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,0,,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_003_neutral_rep03_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,3,0,,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_004_neutral_rep04_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,4,0,,0.0,202608254,202608254,202608254,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_005_neutral_rep00_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,2,Agent_7|Agent_8,0.0,202608250,202608250,202608250,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_006_neutral_rep01_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,2,Agent_3|Agent_5,0.0,202608251,202608251,202608251,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_007_neutral_rep02_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,2,Agent_1|Agent_8,0.0,202608252,202608252,202608252,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_008_neutral_rep03_memtest_memory_primary_anything.json,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,8-agent rotating population,8,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,2,Agent_4|Agent_5,0.0,202608253,202608253,202608253,fd6bdb26f2b0aacda88153217f3d52798d9a776e,12ee3857e4627592b9a4daa85d5e469b128d86d549c01adb7104e9e439963d74
